Simulation Summary							
PALETS PLATAFORMA							
00:00:00							
Container	Loaded	Vol. Effi.	Area Effi.	SKU	Loaded	Column #	Customer Product Code
PALET-025(942-1984979-BA)	100.0	100.0	96.0	40836-BURGUERMEAT MIXTA 800 BAND.	12.0	4	999999
PALET-025(942-1984979-BA)	100.0	100.0	96.0	40836-BURGUERMEAT MIXTA 800 BAND.	12.0	5	999999
PALET-025(942-1984979-BA)	100.0	100.0	96.0	40836-BURGUERMEAT MIXTA 800 BAND.	12.0	6	999999
PALET-025(942-1984979-BA)	100.0	100.0	96.0	40836-BURGUERMEAT MIXTA 800 BAND.	12.0	7	999999
PALET-025(942-1984979-BA)	100.0	100.0	96.0	40836-BURGUERMEAT MIXTA 800 BAND.	12.0	8	999999
PALET-026(942-1984979-BA)	100.0	100.0	61.0	12102-BURGUERMEAT VACUNO 400 GR.BAND	1.0	1	999999
PALET-026(942-1984979-BA)	100.0	100.0	61.0	12102-BURGUERMEAT VACUNO 400 GR.BAND	12.0	2	999999
PALET-026(942-1984979-BA)	100.0	100.0	61.0	12102-BURGUERMEAT VACUNO 400 GR.BAND	12.0	3	999999
PALET-026(942-1984979-BA)	100.0	100.0	61.0	12102-BURGUERMEAT VACUNO 400 GR.BAND	12.0	4	999999
PALET-026(942-1984979-BA)	100.0	100.0	61.0	12102-BURGUERMEAT VACUNO 400 GR.BAND	12.0	6	999999
PALET-026(942-1984979-BA)	100.0	100.0	61.0	12102-BURGUERMEAT VACUNO 400 GR.BAND	12.0	8	999999
PALET-027(912-1984979-BA)	100.0	100.0	32.0	21043-CHULETA AGUJA NATUR 450 GR. BA	12.0	1	999999
PALET-027(912-1984979-BA)	100.0	100.0	32.0	21043-CHULETA AGUJA NATUR 450 GR. BA	12.0	5	999999
PALET-027(912-1984979-BA)	100.0	100.0	32.0	21043-CHULETA AGUJA NATUR 450 GR. BA	8.0	8	999999
PALET-028(942-1984979-BA)	100.0	100.0	80.0	12103-BURGUERMEAT VACUNO 800 GR.C.E.	12.0	1	999999
PALET-028(942-1984979-BA)	100.0	100.0	80.0	12103-BURGUERMEAT VACUNO 800 GR.C.E.	12.0	2	999999
PALET-028(942-1984979-BA)	100.0	100.0	80.0	12103-BURGUERMEAT VACUNO 800 GR.C.E.	12.0	3	999999
